TMM1;DF_E_2004146;low_ogg;vcc2020;Task2-team03;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team03;MM;M;DF_E_2004146
TMM1;DF_E_2004147;nocodec;vcc2020;Task2-team05;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team05;FM;M;DF_E_2004147
LA_0007;DF_E_2004156;low_mp3;asvspoof;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2004156
LA_0031;DF_E_2004171;nocodec;asvspoof;A17;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004171
VCC2TF1;DF_E_2004173;low_ogg;vcc2018;SPO-N16;spoof;notrim;eval;traditional_vocoder;SPO;N16;MF;-;DF_E_2004173
VCC2TM1;DF_E_2004174;nocodec;vcc2018;SPO-N11;spoof;notrim;eval;traditional_vocoder;SPO;N11;MM;-;DF_E_2004174
TFM1;DF_E_2004180;low_mp3;vcc2020;Task2-team02;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team02;FM;F;DF_E_2004180
LA_0018;DF_E_2004186;low_mp3;asvspoof;A14;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004186
VCC2TF1;DF_E_2004188;nocodec;vcc2018;HUB-N03;spoof;notrim;eval;unknown;HUB;N03;MF;-;DF_E_2004188
TMF1;DF_E_2004197;high_mp3;vcc2020;Task2-team03;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team03;MF;M;DF_E_2004197
LA_0018;DF_E_2004199;nocodec;asvspoof;A18;spoof;trim;hidden;traditional_vocoder;-;-;-;-;DF_E_2004199
VCC2TM2;DF_E_2004202;high_ogg;vcc2018;HUB-N07;spoof;notrim;eval;traditional_vocoder;HUB;N07;MM;-;DF_E_2004202
LA_0067;DF_E_2004205;oggm4a;asvspoof;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2004205
LA_0036;DF_E_2004207;nocodec;asvspoof;-;bonafide;notrim;progress;bonafide;-;-;-;-;DF_E_2004207
VCC2TF2;DF_E_2004209;nocodec;vcc2018;SPO-N06;spoof;notrim;eval;traditional_vocoder;SPO;N06;MF;-;DF_E_2004209
TFF1;DF_E_2004213;low_mp3;vcc2020;Task2-team06;spoof;notrim;eval;traditional_vocoder;Task2;team06;FF;F;DF_E_2004213
TMM1;DF_E_2004215;high_mp3;vcc2020;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2004215
VCC2TM2;DF_E_2004223;oggm4a;vcc2018;SPO-N06;spoof;notrim;eval;traditional_vocoder;SPO;N06;FM;-;DF_E_2004223
VCC2TF1;DF_E_2004233;high_m4a;vcc2018;HUB-D04;spoof;notrim;eval;traditional_vocoder;HUB;D04;FF;-;DF_E_2004233
LA_0018;DF_E_2004236;high_ogg;asvspoof;A10;spoof;trim;hidden;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004236
TGM1;DF_E_2004239;mp3m4a;vcc2020;Task2-team26;spoof;notrim;eval;traditional_vocoder;Task2;team26;MM;G;DF_E_2004239
TEF2;DF_E_2004240;high_m4a;vcc2020;Task1-team12;spoof;notrim;eval;traditional_vocoder;Task1;team12;MF;E;DF_E_2004240
TMM1;DF_E_2004242;high_ogg;vcc2020;Task2-team07;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team07;FM;M;DF_E_2004242
TEM2;DF_E_2004243;low_mp3;vcc2020;Task1-team24;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team24;MM;E;DF_E_2004243
TEM1;DF_E_2004246;low_ogg;vcc2020;Task1-team29;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team29;MM;E;DF_E_2004246
TMF1;DF_E_2004248;high_ogg;vcc2020;Task2-team05;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team05;FF;M;DF_E_2004248
LA_0033;DF_E_2004249;low_m4a;asvspoof;A07;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004249
VCC2TM2;DF_E_2004252;high_m4a;vcc2018;SPO-N18;spoof;notrim;eval;traditional_vocoder;SPO;N18;FM;-;DF_E_2004252
VCC2TM2;DF_E_2004259;high_mp3;vcc2018;HUB-N12;spoof;notrim;eval;traditional_vocoder;HUB;N12;FM;-;DF_E_2004259
TMF1;DF_E_2004265;low_m4a;vcc2020;Task2-team33;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team33;MF;M;DF_E_2004265
TEF1;DF_E_2004269;low_mp3;vcc2020;Task1-team27;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team27;FF;E;DF_E_2004269
LA_0018;DF_E_2004271;oggm4a;asvspoof;A14;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004271
LA_0041;DF_E_2004276;high_ogg;asvspoof;A14;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004276
VCC2TM1;DF_E_2004281;mp3m4a;vcc2018;HUB-N19;spoof;notrim;eval;traditional_vocoder;HUB;N19;MM;-;DF_E_2004281
VCC2TF1;DF_E_2004282;high_mp3;vcc2018;HUB-N15;spoof;notrim;eval;traditional_vocoder;HUB;N15;FF;-;DF_E_2004282
VCC2TF1;DF_E_2004295;mp3m4a;vcc2018;HUB-D01;spoof;notrim;eval;traditional_vocoder;HUB;D01;FF;-;DF_E_2004295
TGF1;DF_E_2004301;high_m4a;vcc2020;Task2-team25;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team25;MF;G;DF_E_2004301
TMM1;DF_E_2004310;high_ogg;vcc2020;Task2-team32;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team32;FM;M;DF_E_2004310
TEF1;DF_E_2004318;nocodec;vcc2020;Task1-team26;spoof;notrim;eval;traditional_vocoder;Task1;team26;FF;E;DF_E_2004318
TEF2;DF_E_2004319;oggm4a;vcc2020;Task1-team08;spoof;notrim;eval;traditional_vocoder;Task1;team08;FF;E;DF_E_2004319
TMM1;DF_E_2004329;low_ogg;vcc2020;Task2-team18;spoof;notrim;eval;unknown;Task2;team18;FM;M;DF_E_2004329
TMF1;DF_E_2004330;oggm4a;vcc2020;Task2-team08;spoof;notrim;eval;traditional_vocoder;Task2;team08;FF;M;DF_E_2004330
TEF2;DF_E_2004338;low_ogg;vcc2020;Task1-team16;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team16;MF;E;DF_E_2004338
VCC2TF1;DF_E_2004349;mp3m4a;vcc2018;HUB-N04;spoof;notrim;eval;traditional_vocoder;HUB;N04;MF;-;DF_E_2004349
TEF2;DF_E_2004350;high_m4a;vcc2020;Task1-team18;spoof;notrim;eval;unknown;Task1;team18;MF;E;DF_E_2004350
TEM2;DF_E_2004354;high_mp3;vcc2020;Task1-team07;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team07;FM;E;DF_E_2004354
VCC2TM2;DF_E_2004358;mp3m4a;vcc2018;SPO-N18;spoof;notrim;eval;traditional_vocoder;SPO;N18;FM;-;DF_E_2004358
TMM1;DF_E_2004364;low_mp3;vcc2020;Task2-team22;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team22;MM;M;DF_E_2004364
LA_0003;DF_E_2004389;high_m4a;asvspoof;A15;spoof;notrim;progress;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004389
TFM1;DF_E_2004392;high_ogg;vcc2020;Task2-team29;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team29;MM;F;DF_E_2004392
VCC2TF1;DF_E_2004394;low_mp3;vcc2018;HUB-N14;spoof;notrim;eval;traditional_vocoder;HUB;N14;MF;-;DF_E_2004394
TEM2;DF_E_2004395;low_mp3;vcc2020;Task1-team26;spoof;notrim;eval;traditional_vocoder;Task1;team26;MM;E;DF_E_2004395
VCC2TM1;DF_E_2004399;high_m4a;vcc2018;HUB-N16;spoof;notrim;eval;traditional_vocoder;HUB;N16;FM;-;DF_E_2004399
LA_0033;DF_E_2004401;high_ogg;asvspoof;A17;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004401
TEF2;DF_E_2004404;oggm4a;vcc2020;Task1-team04;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team04;FF;E;DF_E_2004404
TFF1;DF_E_2004405;low_m4a;vcc2020;Task2-team29;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team29;MF;F;DF_E_2004405
TMM1;DF_E_2004408;low_mp3;vcc2020;Task2-team28;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team28;MM;M;DF_E_2004408
TGF1;DF_E_2004410;high_ogg;vcc2020;Task2-team06;spoof;notrim;eval;traditional_vocoder;Task2;team06;FF;G;DF_E_2004410
LA_0039;DF_E_2004412;low_m4a;asvspoof;A11;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004412
TFF1;DF_E_2004414;mp3m4a;vcc2020;Task2-team32;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team32;FF;F;DF_E_2004414
LA_0023;DF_E_2004416;high_ogg;asvspoof;A11;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004416
TEF1;DF_E_2004418;low_mp3;vcc2020;Task1-team25;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team25;MF;E;DF_E_2004418
LA_0014;DF_E_2004419;low_ogg;asvspoof;A10;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004419
VCC2TF2;DF_E_2004422;nocodec;vcc2018;HUB-B01;spoof;notrim;eval;traditional_vocoder;HUB;B01;MF;-;DF_E_2004422
VCC2TF2;DF_E_2004426;low_m4a;vcc2018;SPO-N17;spoof;notrim;eval;neural_vocoder_autoregressive;SPO;N17;MF;-;DF_E_2004426
TMM1;DF_E_2004433;high_ogg;vcc2020;Task2-team28;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team28;FM;M;DF_E_2004433
VCC2TF1;DF_E_2004437;high_ogg;vcc2018;HUB-N15;spoof;notrim;eval;traditional_vocoder;HUB;N15;FF;-;DF_E_2004437
LA_0021;DF_E_2004451;low_mp3;asvspoof;A09;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004451
LA_0042;DF_E_2004466;high_ogg;asvspoof;A15;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004466
VCC2TM1;DF_E_2004469;low_m4a;vcc2018;HUB-N06;spoof;notrim;eval;traditional_vocoder;HUB;N06;FM;-;DF_E_2004469
TFF1;DF_E_2004472;oggm4a;vcc2020;Task2-team06;spoof;notrim;eval;traditional_vocoder;Task2;team06;MF;F;DF_E_2004472
TEF2;DF_E_2004473;mp3m4a;vcc2020;Task1-team03;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team03;FF;E;DF_E_2004473
LA_0032;DF_E_2004475;mp3m4a;asvspoof;A10;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004475
LA_0010;DF_E_2004476;low_m4a;asvspoof;-;bonafide;trim;hidden;bonafide;-;-;-;-;DF_E_2004476
VCC2TM1;DF_E_2004487;nocodec;vcc2018;-;bonafide;notrim;eval;bonafide;-;-;-;-;DF_E_2004487
VCC2TM1;DF_E_2004499;high_mp3;vcc2018;HUB-N16;spoof;notrim;eval;traditional_vocoder;HUB;N16;FM;-;DF_E_2004499
TEF1;DF_E_2004503;nocodec;vcc2020;Task1-team21;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team21;FF;E;DF_E_2004503
LA_0023;DF_E_2004505;nocodec;asvspoof;A15;spoof;notrim;progress;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004505
LA_0047;DF_E_2004508;oggm4a;asvspoof;A15;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004508
TEF2;DF_E_2004509;high_mp3;vcc2020;Task1-team18;spoof;notrim;eval;unknown;Task1;team18;MF;E;DF_E_2004509
VCC2TF1;DF_E_2004511;low_m4a;vcc2018;SPO-N04;spoof;notrim;eval;traditional_vocoder;SPO;N04;MF;-;DF_E_2004511
LA_0032;DF_E_2004516;low_m4a;asvspoof;A10;spoof;notrim;progress;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004516
TEF2;DF_E_2004517;low_m4a;vcc2020;Task1-team30;spoof;notrim;eval;unknown;Task1;team30;MF;E;DF_E_2004517
TEF2;DF_E_2004523;oggm4a;vcc2020;Task1-team02;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team02;MF;E;DF_E_2004523
VCC2TF2;DF_E_2004524;high_mp3;vcc2018;SPO-N12;spoof;notrim;eval;traditional_vocoder;SPO;N12;FF;-;DF_E_2004524
LA_0043;DF_E_2004525;oggm4a;asvspoof;A13;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004525
TEF2;DF_E_2004526;low_ogg;vcc2020;Task1-team29;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team29;FF;E;DF_E_2004526
LA_0022;DF_E_2004527;low_mp3;asvspoof;A16;spoof;notrim;progress;waveform_concatenation;-;-;-;-;DF_E_2004527
LA_0002;DF_E_2004530;nocodec;asvspoof;A08;spoof;notrim;progress;neural_vocoder_nonautoregressive;-;-;-;-;DF_E_2004530
LA_0035;DF_E_2004534;mp3m4a;asvspoof;A17;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004534
TEF1;DF_E_2004535;nocodec;vcc2020;Task1-team10;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team10;FF;E;DF_E_2004535
TMM1;DF_E_2004537;high_ogg;vcc2020;Task2-team25;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team25;MM;M;DF_E_2004537
TFF1;DF_E_2004538;mp3m4a;vcc2020;Task2-team33;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team33;MF;F;DF_E_2004538
TGF1;DF_E_2004543;oggm4a;vcc2020;Task2-team12;spoof;notrim;eval;traditional_vocoder;Task2;team12;MF;G;DF_E_2004543
TEM2;DF_E_2004547;low_m4a;vcc2020;Task1-team17;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team17;MM;E;DF_E_2004547
TGF1;DF_E_2004552;high_mp3;vcc2020;Task2-team13;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team13;FF;G;DF_E_2004552
VCC2TM1;DF_E_2004557;mp3m4a;vcc2018;HUB-N09;spoof;notrim;eval;traditional_vocoder;HUB;N09;MM;-;DF_E_2004557
TEM1;DF_E_2004568;oggm4a;vcc2020;Task1-team06;spoof;notrim;eval;traditional_vocoder;Task1;team06;MM;E;DF_E_2004568
TEF1;DF_E_2004573;high_m4a;vcc2020;Task1-team12;spoof;notrim;eval;traditional_vocoder;Task1;team12;FF;E;DF_E_2004573
LA_0013;DF_E_2004575;high_m4a;asvspoof;A15;spoof;trim;hidden;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004575
LA_0002;DF_E_2004580;low_m4a;asvspoof;A11;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004580
VCC2TF1;DF_E_2004582;low_m4a;vcc2018;SPO-N06;spoof;notrim;eval;traditional_vocoder;SPO;N06;FF;-;DF_E_2004582
TFM1;DF_E_2004588;high_ogg;vcc2020;Task2-team26;spoof;notrim;eval;traditional_vocoder;Task2;team26;MM;F;DF_E_2004588
LA_0041;DF_E_2004591;mp3m4a;asvspoof;A15;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004591
TFM1;DF_E_2004605;nocodec;vcc2020;Task2-team32;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team32;FM;F;DF_E_2004605
LA_0046;DF_E_2004612;low_m4a;asvspoof;A08;spoof;notrim;progress;neural_vocoder_nonautoregressive;-;-;-;-;DF_E_2004612
VCC2TM1;DF_E_2004617;low_m4a;vcc2018;SPO-B01;spoof;notrim;eval;traditional_vocoder;SPO;B01;MM;-;DF_E_2004617
TEF1;DF_E_2004620;high_ogg;vcc2020;Task1-team17;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team17;FF;E;DF_E_2004620
VCC2TF2;DF_E_2004625;oggm4a;vcc2018;HUB-N03;spoof;notrim;eval;unknown;HUB;N03;FF;-;DF_E_2004625
LA_0039;DF_E_2004626;low_ogg;asvspoof;A18;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004626
TGM1;DF_E_2004628;low_ogg;vcc2020;Task2-team23;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team23;MM;G;DF_E_2004628
LA_0028;DF_E_2004629;mp3m4a;asvspoof;A15;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004629
TGM1;DF_E_2004631;low_mp3;vcc2020;Task2-team28;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team28;MM;G;DF_E_2004631
TFF1;DF_E_2004634;oggm4a;vcc2020;Task2-team31;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team31;FF;F;DF_E_2004634
TEF1;DF_E_2004635;low_m4a;vcc2020;Task1-team32;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team32;FF;E;DF_E_2004635
VCC2TF1;DF_E_2004636;low_ogg;vcc2018;HUB-N06;spoof;notrim;eval;traditional_vocoder;HUB;N06;MF;-;DF_E_2004636
TFF1;DF_E_2004640;high_m4a;vcc2020;Task2-team12;spoof;notrim;eval;traditional_vocoder;Task2;team12;FF;F;DF_E_2004640
VCC2TM2;DF_E_2004654;low_m4a;vcc2018;HUB-N10;spoof;notrim;eval;neural_vocoder_autoregressive;HUB;N10;FM;-;DF_E_2004654
VCC2TM1;DF_E_2004656;oggm4a;vcc2018;HUB-N12;spoof;notrim;eval;traditional_vocoder;HUB;N12;MM;-;DF_E_2004656
TEF2;DF_E_2004657;low_m4a;vcc2020;Task1-team04;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team04;FF;E;DF_E_2004657
TMM1;DF_E_2004667;high_mp3;vcc2020;Task2-team25;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team25;FM;M;DF_E_2004667
LA_0014;DF_E_2004670;high_m4a;asvspoof;A15;spoof;trim;hidden;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004670
TFF1;DF_E_2004673;oggm4a;vcc2020;Task2-team05;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team05;FF;F;DF_E_2004673
LA_0033;DF_E_2004689;low_ogg;asvspoof;A12;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004689
TGF1;DF_E_2004703;mp3m4a;vcc2020;Task2-team05;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team05;FF;G;DF_E_2004703
TEM2;DF_E_2004704;high_ogg;vcc2020;Task1-team31;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team31;FM;E;DF_E_2004704
VCC2TM2;DF_E_2004717;low_ogg;vcc2018;HUB-N12;spoof;notrim;eval;traditional_vocoder;HUB;N12;FM;-;DF_E_2004717
TGM1;DF_E_2004719;oggm4a;vcc2020;Task2-team16;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team16;MM;G;DF_E_2004719
VCC2TF1;DF_E_2004721;low_mp3;vcc2018;HUB-D05;spoof;notrim;eval;traditional_vocoder;HUB;D05;FF;-;DF_E_2004721
TFF1;DF_E_2004722;high_m4a;vcc2020;Task2-team19;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team19;FF;F;DF_E_2004722
TGF1;DF_E_2004731;low_m4a;vcc2020;Task2-team18;spoof;notrim;eval;unknown;Task2;team18;MF;G;DF_E_2004731
VCC2TM2;DF_E_2004732;oggm4a;vcc2018;SPO-N04;spoof;notrim;eval;traditional_vocoder;SPO;N04;FM;-;DF_E_2004732
TEM2;DF_E_2004745;low_ogg;vcc2020;Task1-team26;spoof;notrim;eval;traditional_vocoder;Task1;team26;MM;E;DF_E_2004745
TFM1;DF_E_2004751;low_mp3;vcc2020;Task2-team07;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team07;FM;F;DF_E_2004751
TEM2;DF_E_2004756;low_mp3;vcc2020;Task1-team25;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team25;MM;E;DF_E_2004756
LA_0013;DF_E_2004766;high_m4a;asvspoof;-;bonafide;notrim;progress;bonafide;-;-;-;-;DF_E_2004766
LA_0043;DF_E_2004767;oggm4a;asvspoof;A11;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004767
VCC2TM2;DF_E_2004769;oggm4a;vcc2018;SPO-N03;spoof;notrim;eval;unknown;SPO;N03;MM;-;DF_E_2004769
LA_0028;DF_E_2004775;high_mp3;asvspoof;A07;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004775
TEF1;DF_E_2004778;high_ogg;vcc2020;Task1-team14;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team14;MF;E;DF_E_2004778
VCC2TF1;DF_E_2004779;nocodec;vcc2018;HUB-N15;spoof;notrim;eval;traditional_vocoder;HUB;N15;MF;-;DF_E_2004779
TGM1;DF_E_2004787;nocodec;vcc2020;Task2-team18;spoof;notrim;eval;unknown;Task2;team18;MM;G;DF_E_2004787
VCC2TF2;DF_E_2004789;mp3m4a;vcc2018;SPO-N04;spoof;notrim;eval;traditional_vocoder;SPO;N04;FF;-;DF_E_2004789
VCC2TM1;DF_E_2004793;high_ogg;vcc2018;SPO-N05;spoof;notrim;eval;traditional_vocoder;SPO;N05;FM;-;DF_E_2004793
TEF2;DF_E_2004796;nocodec;vcc2020;Task1-team17;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team17;MF;E;DF_E_2004796
TGF1;DF_E_2004816;high_ogg;vcc2020;Task2-team31;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team31;FF;G;DF_E_2004816
VCC2TM1;DF_E_2004819;high_m4a;vcc2018;HUB-D02;spoof;notrim;eval;traditional_vocoder;HUB;D02;MM;-;DF_E_2004819
VCC2TM2;DF_E_2004826;low_ogg;vcc2018;HUB-N20;spoof;notrim;eval;traditional_vocoder;HUB;N20;FM;-;DF_E_2004826
TMF1;DF_E_2004828;low_mp3;vcc2020;Task2-team24;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team24;MF;M;DF_E_2004828
LA_0001;DF_E_2004829;oggm4a;asvspoof;A12;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004829
VCC2TM2;DF_E_2004831;low_ogg;vcc2018;HUB-N12;spoof;notrim;eval;traditional_vocoder;HUB;N12;FM;-;DF_E_2004831
TFM1;DF_E_2004834;nocodec;vcc2020;Task2-team23;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team23;FM;F;DF_E_2004834
TEM1;DF_E_2004836;low_ogg;vcc2020;Task1-team24;spoof;notrim;eval;neural_vocoder_autoregressive;Task1;team24;FM;E;DF_E_2004836
TFM1;DF_E_2004852;low_ogg;vcc2020;Task2-team12;spoof;notrim;eval;traditional_vocoder;Task2;team12;MM;F;DF_E_2004852
TMF1;DF_E_2004857;low_mp3;vcc2020;Task2-team29;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team29;MF;M;DF_E_2004857
VCC2TM1;DF_E_2004859;mp3m4a;vcc2018;HUB-D01;spoof;notrim;eval;traditional_vocoder;HUB;D01;MM;-;DF_E_2004859
TGM1;DF_E_2004862;low_m4a;vcc2020;Task2-team28;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team28;FM;G;DF_E_2004862
LA_0001;DF_E_2004863;high_m4a;asvspoof;A13;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004863
LA_0032;DF_E_2004869;low_ogg;asvspoof;A13;spoof;trim;hidden;traditional_vocoder;-;-;-;-;DF_E_2004869
TEF2;DF_E_2004873;high_ogg;vcc2020;Task1-team02;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team02;MF;E;DF_E_2004873
VCC2TF2;DF_E_2004880;nocodec;vcc2018;HUB-D05;spoof;notrim;eval;traditional_vocoder;HUB;D05;FF;-;DF_E_2004880
LA_0047;DF_E_2004886;low_ogg;asvspoof;A14;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004886
VCC2TF1;DF_E_2004890;high_m4a;vcc2018;SPO-N18;spoof;notrim;eval;traditional_vocoder;SPO;N18;FF;-;DF_E_2004890
VCC2TF1;DF_E_2004891;high_mp3;vcc2018;HUB-N09;spoof;notrim;eval;traditional_vocoder;HUB;N09;FF;-;DF_E_2004891
TMM1;DF_E_2004894;low_m4a;vcc2020;Task2-team20;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team20;MM;M;DF_E_2004894
LA_0021;DF_E_2004896;low_m4a;asvspoof;A13;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004896
TMF1;DF_E_2004899;high_mp3;vcc2020;Task2-team13;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team13;FF;M;DF_E_2004899
TMM1;DF_E_2004900;low_mp3;vcc2020;Task2-team30;spoof;notrim;eval;unknown;Task2;team30;FM;M;DF_E_2004900
LA_0043;DF_E_2004907;nocodec;asvspoof;A15;spoof;notrim;progress;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004907
TEF2;DF_E_2004910;low_ogg;vcc2020;Task1-team23;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team23;FF;E;DF_E_2004910
TEM2;DF_E_2004912;high_mp3;vcc2020;Task1-team16;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task1;team16;MM;E;DF_E_2004912
LA_0036;DF_E_2004920;high_m4a;asvspoof;A08;spoof;notrim;eval;neural_vocoder_nonautoregressive;-;-;-;-;DF_E_2004920
LA_0041;DF_E_2004923;low_m4a;asvspoof;A13;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004923
LA_0007;DF_E_2004934;mp3m4a;asvspoof;A19;spoof;notrim;eval;traditional_vocoder;-;-;-;-;DF_E_2004934
LA_0036;DF_E_2004935;high_mp3;asvspoof;-;bonafide;notrim;progress;bonafide;-;-;-;-;DF_E_2004935
LA_0023;DF_E_2004940;mp3m4a;asvspoof;A17;spoof;trim;hidden;traditional_vocoder;-;-;-;-;DF_E_2004940
VCC2TF2;DF_E_2004942;high_m4a;vcc2018;HUB-N07;spoof;notrim;eval;traditional_vocoder;HUB;N07;MF;-;DF_E_2004942
VCC2TF2;DF_E_2004943;low_mp3;vcc2018;HUB-N11;spoof;notrim;eval;traditional_vocoder;HUB;N11;FF;-;DF_E_2004943
VCC2TM1;DF_E_2004944;low_m4a;vcc2018;HUB-N20;spoof;notrim;eval;traditional_vocoder;HUB;N20;FM;-;DF_E_2004944
VCC2TF2;DF_E_2004946;high_mp3;vcc2018;SPO-N03;spoof;notrim;eval;unknown;SPO;N03;MF;-;DF_E_2004946
LA_0028;DF_E_2004951;high_m4a;asvspoof;A15;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004951
TFM1;DF_E_2004970;high_ogg;vcc2020;Task2-team05;spoof;notrim;eval;neural_vocoder_nonautoregressive;Task2;team05;FM;F;DF_E_2004970
TFF1;DF_E_2004975;high_ogg;vcc2020;Task2-team18;spoof;notrim;eval;unknown;Task2;team18;FF;F;DF_E_2004975
TFF1;DF_E_2004979;low_mp3;vcc2020;Task2-team03;spoof;notrim;eval;neural_vocoder_autoregressive;Task2;team03;FF;F;DF_E_2004979
LA_0017;DF_E_2004981;low_m4a;asvspoof;A15;spoof;notrim;eval;neural_vocoder_autoregressive;-;-;-;-;DF_E_2004981
VCC2TF1;DF_E_2004983;low_mp3;vcc2018;SPO-N18;spoof;notrim;eval;traditional_vocoder;SPO;N18;MF;-;DF_E_2004983
LA_0028;DF_E_2004986;high_m4a;asvspoof;A07;spoof;notrim;progress;traditional_vocoder;-;-;-;-;DF_E_2004986
